id_parc;nom_usuel;code_insee;nom_commune;code_dept;code_reg;date_delivrance_recipisse_prefecture;date_depot_demande_autorisation;date_delivrance_avis_autorite_environnementale;date_delivrance_rejet;date_delivrance_autorisation;date_delivrance_refus;date_debut_construction;date_mise_en_service;date_debut_demantelement;date_cessation_activite;etat_parc;statut_admin;statut_parc;date_arrete_prefectoral_complementaire;contentieux;repowering;repowering_substantiel;repowering_notable;type;date_depot_demande_autorisation_repowering;date_repowering;date_delivrance_avis_autorite_environnementale_repowering;date_delivrance_autorisation_repowering;nom_exploitant;siret;date_maj
0005905588;STE D'EXPL. DU PARC EOLIEN DE SABINE;39094;CHAMOLE;39;27;;2013-10-22;2014-02-12;;2015-07-03;;2016-11-02;2017-11-30;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-19
0005906040;ENERGIES DU PLATEAU CENTRAL 2;25247;FONTENELLE MONTBY;25;27;;2014-02-27;2014-12-19;;2015-05-19;;2016-01-21;2017-03-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0005906040;ENERGIES DU PLATEAU CENTRAL 2;25377;MESANDANS;25;27;;2014-02-27;2014-12-19;;2015-05-19;;2016-01-21;2017-03-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0005906040;ENERGIES DU PLATEAU CENTRAL 2;25613;VIETHOREY;25;27;;2014-02-27;2014-12-19;;2015-05-19;;2016-01-21;2017-03-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0005906130;ENERGIES DU RECHET SAS (Vaite-Bussières);25107;CENDREY;25;27;;2014-02-27;2014-07-16;;2015-03-26;;2016-01-21;2017-01-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Energies Du Rechet Sas (Vaite-Bussières);79213966900016;2022-10-20
0005906130;ENERGIES DU RECHET SAS (Vaite-Bussières);25566;LA TOUR-DE-SCAY;25;27;;2014-02-27;2014-07-16;;2015-03-26;;2016-01-21;2017-01-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Energies Du Rechet Sas (Vaite-Bussières);79213966900016;2022-10-20
0005906130;ENERGIES DU RECHET SAS (Vaite-Bussières);25506;ROUGEMONTOT;25;27;;2014-02-27;2014-07-16;;2015-03-26;;2016-01-21;2017-01-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Energies Du Rechet Sas (Vaite-Bussières);79213966900016;2022-10-20
0005906130;ENERGIES DU RECHET SAS (Vaite-Bussières);25624;VILLERS-GRELOT;25;27;;2014-02-27;2014-07-16;;2015-03-26;;2016-01-21;2017-01-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Energies Du Rechet Sas (Vaite-Bussières);79213966900016;2022-10-20
0005906160;WP FRANCE 5 SAS;70454;ROSIERES-SUR-MANCE;70;27;;2014-04-30;2014-11-13;;2015-06-26;;2017-08-01;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;WP France 5;44067420800093;2022-10-22
0005906160;WP FRANCE 5 SAS;70468;SAINT-MARCEL;70;27;;2014-04-30;2014-11-13;;2015-06-26;;2017-08-01;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;WP France 5;44067420800093;2022-10-22
0005906160;WP FRANCE 5 SAS;70572;VITREY SUR MANCE;70;27;;2014-04-30;2014-11-13;;2015-06-26;;2017-08-01;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;WP France 5;44067420800093;2022-10-22
0005906586;PROJET EOLIEN DE PERCEY-LE-GRAND - SEPE ORCHIS;70406;PERCEY-LE-GRAND;70;27;;2015-07-31;2016-12-12;;2017-07-10;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-27
0005906594;PARC EOLIEN?DES?VENTS?DU?NACEY;39096;CHAMPAGNEY;39;27;;2021-12-22;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-05
0006004012;SAINT SEBASTIEN ENERGIES;23239;ST SEBASTIEN;23;75;;2008-07-18;2009-03-12;;2012-08-16;;2018-04-01;2019-11-15;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Saint Sebastien Energies;49822520700025;2022-11-19
0006004053;SEPE du Parc éolien de La Souterraine;23176;LA SOUTERRAINE;23;75;;2011-01-31;2011-04-14;;2011-05-30;;2013-01-01;2013-12-17;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;ERG France;;2022-10-26
0006004053;SEPE du Parc éolien de La Souterraine;23177;SAINT-AGNANT-DE-VERSILLAT;23;75;;2011-01-31;2011-04-14;;2011-05-30;;2013-01-01;2013-12-17;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;ERG France;;2022-10-26
0006004126;DE THOUILLER;87006;AZAT-LE-RIS;87;75;;2009-11-20;2010-12-17;;2011-06-27;;2019-07-01;2020-08-14;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006004126;DE THOUILLER;87200;VERNEUIL MOUSTIERS;87;75;;2009-11-20;2010-12-17;;2011-06-27;;2019-07-01;2020-08-14;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006004127;LE CHAMP DU BOS;87059;LE DORAT;87;75;;2009-11-20;2010-12-17;;2011-06-27;;2019-07-01;2020-10-31;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006004127;LE CHAMP DU BOS;87109;ORADOUR-SAINT-GENEST;87;75;;2009-11-20;2010-12-17;;2011-06-27;;2019-07-01;2020-10-31;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006004127;LE CHAMP DU BOS;87179;SAINT-SORNIN-LA-MARCHE;87;75;;2009-11-20;2010-12-17;;2011-06-27;;2019-07-01;2020-10-31;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006004128;LES CHAMPS TROUVÉS;87006;AZAT-LE-RIS;87;75;;2009-11-20;2010-12-17;;2011-06-27;;2019-07-01;2020-08-28;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006004128;LES CHAMPS TROUVÉS;87200;VERNEUIL MOUSTIERS;87;75;;2009-11-20;2010-12-17;;2011-06-27;;2019-07-01;2020-08-28;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006004129;LA RIVAILLE;87006;AZAT-LE-RIS;87;75;;2009-11-20;2010-12-17;;2011-06-27;;2019-07-01;2020-10-12;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006004130;BEL AIR;87056;DINSAC;87;75;;2009-11-20;2010-12-17;;2011-06-27;;2019-07-01;2020-10-22;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006004130;BEL AIR;87195;TERSANNES;87;75;;2009-11-20;2010-12-17;;2011-06-27;;2019-07-01;2020-10-22;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006004294;I.E.L. Exploitation 7;23050;LA CHAPELLE-BALOUE;23;75;;2014-11-13;2015-05-29;;2016-01-14;;2020-09-14;2021-05-27;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006004294;I.E.L. Exploitation 7;23239;ST SEBASTIEN;23;75;;2014-11-13;2015-05-29;;2016-01-14;;2020-09-14;2021-05-27;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006004302;AZERABLES ENERGIES;23015;AZERABLES;23;75;;2008-07-18;2009-03-12;;2012-08-16;;2018-04-01;2019-10-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Azerables Energies;49821952600023;2022-11-19
0006004364;FERME EOLIENNE DE COURCELLAS;87011;BELLAC;87;75;;2013-12-18;2014-08-19;;2015-03-13;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0006004364;FERME EOLIENNE DE COURCELLAS;87018;BLOND;87;75;;2013-12-18;2014-08-19;;2015-03-13;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0006004418;LES LANDES ENERGIES;87163;SAINT-MARTIAL-SUR-ISOP;87;75;;2014-07-22;2015-10-23;;2016-06-01;;2018-03-09;2019-08-05;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Les Landes Energies;499362630;2022-11-05
0006004418;LES LANDES ENERGIES;87139;ST BONNET DE BELLAC;87;75;;2014-07-22;2015-10-23;;2016-06-01;;2018-03-09;2019-08-05;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Les Landes Energies;499362630;2022-11-05
0006004452;FERME EOLIENNE DE CROIX DE LA PILE;87011;BELLAC;87;75;;2014-12-17;2015-10-12;;2016-10-21;;2021-08-23;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Société Ferme Eolienne de la Croix de la Pile;;2022-10-22
0006004452;FERME EOLIENNE DE CROIX DE LA PILE;87018;BLOND;87;75;;2014-12-17;2015-10-12;;2016-10-21;;2021-08-23;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Société Ferme Eolienne de la Croix de la Pile;;2022-10-22
0006004452;FERME EOLIENNE DE CROIX DE LA PILE;87116;PEYRAT-DE-BELLAC;87;75;;2014-12-17;2015-10-12;;2016-10-21;;2021-08-23;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Société Ferme Eolienne de la Croix de la Pile;;2022-10-22
0006004452;FERME EOLIENNE DE CROIX DE LA PILE;87097;VAL D'ISSOIRE;87;75;;2014-12-17;2015-10-12;;2016-10-21;;2021-08-23;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Société Ferme Eolienne de la Croix de la Pile;;2022-10-22
0006004587;CENTRALE EOLIENNE DE LA LANDE;87017;BLANZAC;87;75;;2015-07-08;2017-12-21;;2018-11-26;;2022-02-21;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-10
0006004653;Ferme éolienne des Rimalets;87074;LES GRANDS-CHEZEAUX;87;75;;2015-11-16;2016-07-07;;2017-06-14;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Ferme Éolienne Des Rimalets;81410864300010;2022-11-04
0006004653;Ferme éolienne des Rimalets;87145;ST GEORGES LES LANDES;87;75;;2015-11-16;2016-07-07;;2017-06-14;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Ferme Éolienne Des Rimalets;81410864300010;2022-11-04
0006112276;SAS PLEIN VENT SAINT MARTIN DES BESACES;07092;FREYSSENET;07;84;;2010-04-20;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-07
0006112592;CEPE DE MARSANNE;26176;MARSANNE;26;84;;;;;;;;2008-05-22;;;;Autorisation;;2022-10-06;;true;;true;N;;2022-10-28;;;Exploitant anonymisé;;2022-10-29
0006112593;RENOUVELLEMENT CLAVES;26284;ROUSSAS;26;84;;2002-07-05;2021-12-05;;2021-12-07;;;2006-01-18;;;En exploitation;Autorisation;Autorisé;;;;;;N;;2022-11-14;;;TRIG;;2022-11-15
0006112594;Bois de Montrigaud;26210;VALHERBASSE;26;84;;2007-09-02;;;2009-06-10;;;2018-03-14;;;;Autorisation;En instruction;;;;;;;;;;;La Compagnie Eolienne Du Pays De Romans;499467488;2022-09-27
0006112596;Forêt de Thivolet;26207;MONTMIRAL;26;84;;2010-03-12;;;;;;2018-09-20;;;;Autorisation;En instruction;;;;;;;;;;;La Compagnie Eolienne Du Pays De Romans;499467488;2022-09-27
0006112610;LE VAL D'AY;07285;ST PIERRE SUR DOUX;07;84;;2007-03-21;2007-12-14;;2008-10-24;;2016-10-10;2017-10-31;;;En exploitation;Autorisation;Autorisé;;;false;false;false;;;;;;Exploitant anonymisé;;2022-10-22
0006112611;SAS EOLIENNES DE BEAUSEMBLANT;26041;BEAUSEMBLANT;26;84;;2003-04-25;2003-07-31;;2004-05-07;;2006-11-28;2007-02-20;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;SAS EOLIENNES DE BEAUSEMBLANT;;2022-06-29
0006112612;CEPE DES MONTS DE L'AIN;01068;CERDON;01;84;;2012-01-31;2012-06-25;;2012-06-26;;2016-06-24;2017-11-29;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-11
0006112612;CEPE DES MONTS DE L'AIN;01191;IZENAVE;01;84;;2012-01-31;2012-06-25;;2012-06-26;;2016-06-24;2017-11-29;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-11
0006112612;CEPE DES MONTS DE L'AIN;01200;LABALME;01;84;;2012-01-31;2012-06-25;;2012-06-26;;2016-06-24;2017-11-29;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-11
0006112612;CEPE DES MONTS DE L'AIN;01441;VIEU-D'IZENAVE;01;84;;2012-01-31;2012-06-25;;2012-06-26;;2016-06-24;2017-11-29;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-11
0006112614;MONTS DE LA MADELEINE;42061;CHERIER;42;84;;2015-08-03;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0006112614;MONTS DE LA MADELEINE;42314;LA TUILIERE;42;84;;2015-08-03;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0006112663;Parc eolien Montagne Ardechoise Sud 2;07136;LAVEYRUNE;07;84;;2009-09-10;;;;;2016-03-14;2017-10-14;;;;Autorisation;En instruction;;;;;;;;;;;EDF RENOUVELABLES FRANCE;43468991501378;2022-10-18
0006112663;Parc eolien Montagne Ardechoise Sud 2;07232;ST ETIENNE DE LUGDARES;07;84;;2009-09-10;;;;;2016-03-14;2017-10-14;;;;Autorisation;En instruction;;;;;;;;;;;EDF RENOUVELABLES FRANCE;43468991501378;2022-10-18
0006112664;Parc eolien Montagne Ardechoise Sud 3;07136;LAVEYRUNE;07;84;;2009-09-10;;;;;2017-07-20;2018-11-19;;;;Autorisation;En instruction;;;;;;;;;;;EDF RENOUVELABLES FRANCE;43468991501378;2022-10-18
0006112664;Parc eolien Montagne Ardechoise Sud 3;07175;LE PLAGNAL;07;84;;2009-09-10;;;;;2017-07-20;2018-11-19;;;;Autorisation;En instruction;;;;;;;;;;;EDF RENOUVELABLES FRANCE;43468991501378;2022-10-18
0006112665;Parc eolien Montagne Ardechoise Sud 1;07136;LAVEYRUNE;07;84;;2009-09-10;;;;;2016-02-14;2017-05-17;;;;Autorisation;En instruction;;;;;;;;;;;EDF RENOUVELABLES FRANCE;43468991501378;2022-10-18
0006112665;Parc eolien Montagne Ardechoise Sud 1;07232;ST ETIENNE DE LUGDARES;07;84;;2009-09-10;;;;;2016-02-14;2017-05-17;;;;Autorisation;En instruction;;;;;;;;;;;EDF RENOUVELABLES FRANCE;43468991501378;2022-10-18
0006112666;Parc eolien Montagne Ardechoise Est;07105;ISSANLAS;07;84;;2009-09-09;;;;;2016-03-14;2017-09-01;;;;Autorisation;En instruction;;;;;;;;;;;EDF RENOUVELABLES FRANCE;43468991501378;2022-10-18
0006112666;Parc eolien Montagne Ardechoise Est;07136;LAVEYRUNE;07;84;;2009-09-09;;;;;2016-03-14;2017-09-01;;;;Autorisation;En instruction;;;;;;;;;;;EDF RENOUVELABLES FRANCE;43468991501378;2022-10-18
0006112668;PROD BELLANE;26020;LA REPARA AURIPLES;26;84;;2002-11-13;;;;;2008-07-25;2009-11-05;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-06-25
0006112681;Parc éolien de La Motte de Galaure;26216;LA MOTTE DE GALAURE;26;84;;2004-12-08;;;2006-12-08;;2009-03-20;2009-09-01;;;;Autorisation;En instruction;;;;;;;;;;;CN AIR;;2022-07-22
0006112682;Parc éolien du Pouzin;07181;LE POUZIN;07;84;;2007-03-16;2007-08-06;;2008-06-26;;2008-09-01;2009-03-31;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;CN'AIR;;2022-07-22
0006112688;Parc éolien Les Terres Blanches;26148;HAUTERIVES;26;84;;2006-03-17;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-12
0006112688;Parc éolien Les Terres Blanches;26143;LE GRAND-SERRE;26;84;;2006-03-17;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-12
0006112688;Parc éolien Les Terres Blanches;26162;LENS LESTANG;26;84;;2006-03-17;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-12
0006112688;Parc éolien Les Terres Blanches;38209;LENTIOL;38;84;;2006-03-17;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-12
0006112726;Roussas-Gravières;26284;ROUSSAS;26;84;;2002-04-05;;;2004-11-18;;;2006-02-09;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-03
0006112809;PARC EOLIEN DE PLANEZE;07240;SAINT-GEORGES-LES-BAINS;07;84;;2013-05-06;2014-09-18;;2015-04-08;;2016-09-19;2017-12-21;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;PARC EOLIEN DE PLANEZE;45080983500017;2022-10-19
0006113085;SEPE HELIOS - ENERCON IPP France SARL;01011;APREMONT;01;84;;2014-12-22;2016-05-04;;2016-12-07;;;2020-01-03;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-19
0006113617;MONTAGNES DU HAUT FOREZ;42040;LA CHAMBA;42;84;;2015-03-06;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0006113617;MONTAGNES DU HAUT FOREZ;42072;LA COTE-EN-COUZAN;42;84;;2015-03-06;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0006113617;MONTAGNES DU HAUT FOREZ;42238;ST JEAN LA VETRE;42;84;;2015-03-06;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0006113732;Parc éolien Champ Bayon;69182;SAINT-BONNET-DES-BRUYERES;69;84;;2016-01-06;2016-09-20;;2017-09-12;;2021-01-26;2028-08-01;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Parc éolien Champ Bayon;;2022-09-21
0006113732;Parc éolien Champ Bayon;69209;ST IGNY DE VERS;69;84;;2016-01-06;2016-09-20;;2017-09-12;;2021-01-26;2028-08-01;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Parc éolien Champ Bayon;;2022-09-21
0006113794;LES AILES DE TAILLARD;42028;BURDIGNES;42;84;;2017-01-19;2017-03-17;;2018-05-11;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;SAS LES AILES DE TAILLARD;80074860000015;2022-10-26
0006113794;LES AILES DE TAILLARD;42287;SAINT-SAUVEUR-EN-RUE;42;84;;2017-01-19;2017-03-17;;2018-05-11;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;SAS LES AILES DE TAILLARD;80074860000015;2022-10-26
0006114093;PARC EOLIEN DE GUMIERES;42107;GUMIERES;42;84;;2009-12-20;2011-07-06;;2015-07-17;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0006209183;Centrale Eolienne de Mottenberg;57495;NARBEFONTAINE;57;44;;2015-09-15;;;;;2019-07-01;;;;;Autorisation;En instruction;;;;;;;;;;;EDF Renouvelables France;50108698700036;2022-10-04
0006209183;Centrale Eolienne de Mottenberg;57762;ZIMMING;57;44;;2015-09-15;;;;;2019-07-01;;;;;Autorisation;En instruction;;;;;;;;;;;EDF Renouvelables France;50108698700036;2022-10-04
0006209192;La Saurupt;88453;SERAUMONT;88;44;;2004-04-02;;;;;;2009-03-10;;;;Autorisation;En instruction;;;;;;;;;;;Mse La Saurupt;45149909900047;2022-09-28
0006209211;Saint Saumont;54018;ANOUX;54;44;;2003-07-28;;;;;;2008-11-01;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-12
0006209234;BOIS DE TAPPE;54172;DONCOURT LES LONGUYON;54;44;;2007-04-27;2007-06-26;;2008-06-13;;2010-08-02;2011-04-07;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006209261;Ferme eolienne de TETERCHEN;57667;TETERCHEN;57;44;;2003-02-05;2003-04-10;;2003-11-28;;2004-05-01;2005-01-13;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;ERG France;;2022-10-26
0006209262;EOLIENNES DE MARNE ET MOSELLE;57507;NIEDERVISSE;57;44;;2003-11-19;;;;;;2008-02-22;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006209263;EOLIENNES DE MARNE ET MOSELLE;57047;BAMBIDERSTROFF;57;44;;2003-12-21;;;;;;2007-09-04;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-22
0006209263;EOLIENNES DE MARNE ET MOSELLE;57413;LONGEVILLE-LES-SAINT-AVOLD;57;44;;2003-12-21;;;;;;2007-09-04;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-22
0006209270;PE AMELECOURT (PERFECT WIND SAS);57018;AMELECOURT;57;44;;2005-12-21;;;;;2007-08-27;2008-09-25;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006209271;PERFECT WIND SAS;57097;BOULAY MOSELLE;57;44;;2004-10-08;;;;;2007-03-26;2008-05-01;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0006209279;Amanty 2;55005;AMANTY;55;44;;2015-10-23;;;;;;2020-09-02;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0006209304;Parc éolien de Chermisey;88102;CHERMISEY;88;44;;2004-10-29;;;2006-08-10;;2010-05-24;2013-05-31;;;;Autorisation;En instruction;;;;;;;;;;;FP Lux Wind Chermisey SAS;479677585;2022-10-27
0006209310;L' Epine Amanty (Amanty 1) ;55005;AMANTY;55;44;;2005-04-20;;;;;;2010-12-30;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-30
0006209311;Le Haut de Borne;55534;VAUDEVILLE LE HAUT;55;44;;2004-04-01;;;;;;2009-01-15;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-29
0006209312;La MONJOIE;55575;VOUTHON HAUT;55;44;;2004-04-01;;;;;;2009-01-15;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-27
0006209313;Reffroy Haut de la Vausse & Ext ;55421;REFFROY;55;44;;2004-03-19;;;;;;2005-12-07;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-29
0006209314;Reffroy Boutonnier & Ext ;55322;MARSON-SUR-BARBOURE;55;44;;2010-12-08;;;;;;2017-12-11;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-28
0006209314;Reffroy Boutonnier & Ext ;55331;MELIGNY LE PETIT;55;44;;2010-12-08;;;;;;2017-12-11;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-28
0006209314;Reffroy Boutonnier & Ext ;55421;REFFROY;55;44;;2010-12-08;;;;;;2017-12-11;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-28
0006209315;Rumont Beau Regard et extension ;55446;RUMONT;55;44;;2004-03-04;;;;;;2006-10-01;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0006209315;Rumont Beau Regard et extension ;55541;VAVINCOURT;55;44;;2004-03-04;;;;;;2006-10-01;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0006209316;Rumont Haut de Bane;55178;ERIZE ST DIZIER;55;44;;2004-03-04;;;;;;2006-10-01;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-29
0006209316;Rumont Haut de Bane;55446;RUMONT;55;44;;2004-03-04;;;;;;2006-10-01;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-29
0006209332;Menaucourt;55358;CHANTERAINE;55;44;;2005-08-08;;;;;;2009-06-18;;;;Autorisation;En instruction;;;;;;;;;;;Sfe Parc Éolien De Plainchamp;48755486700027;2022-09-30
0006209332;Menaucourt;55332;MENAUCOURT;55;44;;2005-08-08;;;;;;2009-06-18;;;;Autorisation;En instruction;;;;;;;;;;;Sfe Parc Éolien De Plainchamp;48755486700027;2022-09-30
0006209338;la Valette;55040;BEAUSITE;55;44;;2004-04-02;;;;;;2007-05-18;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-12
0006209338;la Valette;55128;COURCELLES SUR AIRE;55;44;;2004-04-02;;;;;;2007-05-18;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-12
0006209339;Maurechamp;55128;COURCELLES SUR AIRE;55;44;;2004-04-02;;;;;;2007-09-30;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-29
0006209339;Maurechamp;55177;ERIZE LA PETITE;55;44;;2004-04-02;;;;;;2007-09-30;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-29
0006209339;Maurechamp;55442;RAIVAL;55;44;;2004-04-02;;;;;;2007-09-30;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-29
0006209340;VILLER;55175;ERIZE LA BRULEE;55;44;;2005-01-20;;;;;;2007-09-30;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-28
0006209341;Raival;55442;RAIVAL;55;44;;2004-04-02;;;;;;2007-07-11;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-12
0006209343;Parc éolien de Delouze;55148;DELOUZE ROSIERES;55;44;;2006-03-15;;;2007-03-20;;2010-03-01;2012-07-20;;;;Autorisation;En instruction;;;;;;;;;;;CEE Parc Éolien Delouze;53468990600012;2022-11-01
0006209344;Parc éolien Le Charmois;55148;DELOUZE ROSIERES;55;44;;2006-03-15;;;2007-03-26;;2011-02-15;2012-04-01;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0006209344;Parc éolien Le Charmois;55150;DEMANGE-BAUDIGNECOURT;55;44;;2006-03-15;;;2007-03-26;;2011-02-15;2012-04-01;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0006209347;Parc éolien des Hauteurs de l'Albe / Parc Ouest;57258;GRENING;57;44;;2006-05-24;;;2007-04-27;;2009-01-05;2009-11-05;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-27
0006209347;Parc éolien des Hauteurs de l'Albe / Parc Ouest;57394;LENING;57;44;;2006-05-24;;;2007-04-27;;2009-01-05;2009-11-05;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-27
